file_name,text,voice_code,sample_rate,speed_rate,request_id,audio_link
wavs/0001_0001.wav,"trời vừa hửng sáng, màn sương còn đọng trên những mái nhà cũ, và con đường nhỏ trước hiên vẫn im lìm như đang ngủ.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0002_0002.wav,"bà cụ khẽ mở cánh cửa gỗ, nhìn ra khu vườn quen thuộc, nơi những chiếc lá non rung nhẹ trong làn gió đầu ngày.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0003_0003.wav,"trong căn phòng nhỏ, tiếng đồng hồ tích tắc vang lên đều đặn, như nhắc người ta nhớ rằng thời gian chưa từng dừng lại.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0004_0004.wav,"cô bé ngồi bên cửa sổ, ôm cuốn sách cũ vào lòng, lặng lẽ nghe tiếng mưa rơi trên mái hiên.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0005_0005.wav,"người cha không nói gì thêm, chỉ đặt tay lên vai con, một cái chạm nhẹ nhưng đủ làm lòng người dịu lại.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0006_0006.wav,"đêm xuống rất chậm, từng vệt nắng cuối cùng tan ra trên mặt sông, để lại một khoảng trời tím nhạt và yên bình.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0007_0007.wav,"anh bước qua cây cầu nhỏ, nơi ngày xưa mẹ vẫn thường dắt anh đi chợ vào mỗi buổi sáng mùa đông.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0008_0008.wav,"ngôi làng nằm nép bên triền núi, hiền lành và lặng lẽ, như một ký ức đã được cất giữ rất lâu.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0009_0009.wav,"khi tiếng chuông nhà thờ vang lên, những cánh chim bất chợt bay khỏi hàng cây, để lại bầu trời trong trẻo phía sau.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0010_0010.wav,"cô không khóc, nhưng đôi mắt cô đỏ hoe, giống như tất cả nỗi buồn đã lặng lẽ chảy vào bên trong.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0011_0011.wav,"trên chiếc bàn gỗ, lá thư cũ vẫn nằm đó, mỏng manh, vàng úa, nhưng chứa đựng cả một đời chờ đợi.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0012_0012.wav,"ông lão mỉm cười rất khẽ, nụ cười của một người đã đi qua nhiều mất mát mà vẫn giữ được lòng hiền hậu.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0013_0013.wav,"con đường về nhà dài hơn mọi ngày, không phải vì khoảng cách, mà vì trong lòng anh có quá nhiều điều chưa nói.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0014_0014.wav,"gió từ cánh đồng thổi qua, mang theo mùi rơm mới, mùi đất ẩm, và cả tiếng cười xa xôi của những mùa hè cũ.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0015_0015.wav,"người mẹ ngồi vá áo dưới ngọn đèn vàng, từng mũi kim đi qua lớp vải như đi qua những tháng năm nhọc nhằn.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0016_0016.wav,"căn bếp ấm lên bởi mùi cơm mới, tiếng nước sôi, và giọng nói dịu dàng của bà vang lên sau lưng.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0017_0017.wav,"cô gái dừng lại trước hiệu sách nhỏ, nơi lần đầu tiên cô gặp người đã làm thay đổi cả quãng đời thanh xuân.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0018_0018.wav,"thành phố về đêm không ngủ, nhưng trong căn gác nhỏ ấy, mọi âm thanh dường như đã lùi lại rất xa.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0019_0019.wav,"anh giữ chiếc khăn len trong tay, nhớ đến mùa đông năm ấy, khi lời hứa còn nguyên vẹn và đôi mắt còn trong veo.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0020_0020.wav,"trước khi rời đi, cô quay lại nhìn căn nhà lần cuối, như muốn ghi nhớ từng ô cửa, từng vệt nắng, từng tiếng thở dài.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0021_0021.wav,"tiếng đàn từ đâu vọng lại, chậm rãi và buồn, khiến người nghe có cảm giác như đang bước vào một miền ký ức.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0022_0022.wav,"đứa trẻ chạy băng qua sân, đôi chân trần lấm đất, còn tiếng cười thì trong trẻo như nắng đầu mùa.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0023_0023.wav,"ông đặt chén trà xuống, nhìn người đối diện thật lâu, rồi mới bắt đầu kể câu chuyện mà ông đã giấu suốt nhiều năm.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0024_0024.wav,"mưa rơi suốt buổi chiều, làm nhòe những hàng cây bên đường và khiến lòng người bỗng trở nên mềm hơn.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0025_0025.wav,"không ai biết cô đã chờ bao lâu, chỉ thấy mỗi chiều cô lại đứng trước hiên, nhìn về phía cuối con dốc.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0026_0026.wav,"chiếc xe cũ lăn bánh trên con đường đất, để lại phía sau một vệt bụi mỏng và tiếng gọi nhỏ dần của người ở lại.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0027_0027.wav,"trong những ngày buồn nhất, bà thường nhóm bếp thật sớm, như thể hơi ấm có thể giữ cho căn nhà khỏi trống trải.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0028_0028.wav,"anh mở cuốn nhật ký, từng dòng chữ hiện ra run rẩy, kể lại những điều mà ngày ấy anh chưa đủ can đảm để hiểu.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0029_0029.wav,"biển hôm đó rất lặng, chỉ có những con sóng nhỏ vỗ vào bờ, đều đặn như nhịp thở của một người đang ngủ.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0030_0030.wav,"người phụ nữ bước chậm dưới hàng me, tà áo khẽ lay động, còn ký ức thì trở về nhẹ như một cơn gió.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0031_0031.wav,"đôi khi, một câu nói tưởng như bình thường lại ở lại rất lâu trong lòng người nghe, như một vết sáng âm thầm.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0032_0032.wav,"anh không còn nhớ rõ khuôn mặt người ấy, nhưng vẫn nhớ giọng nói, nhớ cách người ấy gọi tên mình trong chiều mưa.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0033_0033.wav,"cánh đồng sau vụ gặt rộng thênh thang, chỉ còn vài đống rơm vàng và tiếng dế kêu râm ran trong cỏ.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0034_0034.wav,"cô bé tin rằng nếu đi hết con đường làng, em sẽ tìm thấy nơi những điều ước được cất giữ.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0035_0035.wav,"người thầy già đứng trên bục giảng lần cuối, giọng ông chậm hơn mọi ngày, nhưng từng chữ đều ấm và rõ.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0036_0036.wav,"ngọn đèn trong quán nhỏ vẫn sáng, soi lên gương mặt những người lữ khách đang tìm một chỗ nghỉ qua đêm.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0037_0037.wav,"anh từng nghĩ mình đã quên, cho đến khi nghe lại bài hát cũ vang lên từ chiếc radio trong căn phòng vắng.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0038_0038.wav,"mùa thu đến rất nhẹ, bằng một chiếc lá rơi, một làn gió mỏng, và một nỗi nhớ không gọi thành tên.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0039_0039.wav,"người con trở về sau nhiều năm xa xứ, đứng trước cổng nhà mà bỗng không biết nên gọi ai trước tiên.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0040_0040.wav,"cô đặt bó hoa lên bậc thềm, cúi đầu thật lâu, rồi mỉm cười như đang nói lời tạm biệt.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0041_0041.wav,"trong giấc mơ, anh thấy mình còn nhỏ, chạy theo mẹ qua khu chợ đông, bàn tay bé xíu nắm chặt vạt áo nâu.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0042_0042.wav,"những ngọn núi xa hiện lên sau màn mây, trầm mặc và bền bỉ, như những người canh giữ ký ức của đất trời.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0043_0043.wav,"bức ảnh cũ đã phai màu, nhưng ánh mắt trong ảnh vẫn còn sáng, như thể tuổi trẻ chưa từng rời đi.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0044_0044.wav,"người đàn ông ngồi bên bến xe, chiếc túi nhỏ đặt cạnh chân, còn trong lòng là cả một chuyến đi chưa bắt đầu.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0045_0045.wav,"cô lắng nghe tiếng gió thổi qua khe cửa, rồi nhận ra có những nỗi cô đơn rất nhẹ mà cũng rất sâu.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0046_0046.wav,"ngày bà mất, cây khế trước sân vẫn ra hoa, trắng muốt và bình thản đến mức khiến người ta thấy nhói lòng.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0047_0047.wav,"anh viết tên cô lên mặt giấy, rồi lại gạch đi, như thể chỉ một cái tên thôi cũng đủ làm ký ức thức dậy.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0048_0048.wav,"đêm ở vùng cao lạnh hơn anh tưởng, nhưng bầu trời thì đầy sao, sáng đến mức khiến lòng người dịu lại.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0049_0049.wav,"người mẹ ru con bằng một bài hát cũ, giọng bà không còn trong, nhưng lại ấm như ngọn lửa nhỏ giữa mùa đông.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0050_0050.wav,"có những chuyến tàu không chỉ đưa người ta đi xa, mà còn đưa cả một phần tuổi trẻ ở lại sân ga.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0051_0051.wav,"cô mở cửa sổ, để gió ùa vào phòng, mang theo mùi hoa sữa và tiếng nói cười từ con phố bên dưới.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0052_0052.wav,"ông kể rằng ngày xưa dòng sông rộng hơn nhiều, nước trong hơn nhiều, và con người cũng ít vội vàng hơn bây giờ.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0053_0053.wav,"đứa bé ngẩng lên nhìn trời, hỏi vì sao mây lại trôi, còn người lớn thì im lặng vì không biết trả lời thế nào.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0054_0054.wav,"anh cất chiếc hộp gỗ vào ngăn tủ cuối cùng, nơi anh vẫn để những thứ không nỡ bỏ mà cũng không dám nhìn lại.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0055_0055.wav,"buổi hoàng hôn trải dài trên mái ngói, khiến ngôi nhà cũ bỗng trở nên dịu dàng như một lời tha thứ.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0056_0056.wav,"cô đi qua khu vườn sau nhà, chạm tay vào từng nhành cây, như chào lại những người bạn cũ.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0057_0057.wav,"người lính trẻ đứng trước lá thư chưa gửi, đôi mắt anh nhìn xa xăm về phía những dãy núi mờ sương.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0058_0058.wav,"câu chuyện bắt đầu vào một buổi chiều rất bình thường, bình thường đến mức không ai ngờ nó sẽ đổi thay mọi thứ.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0059_0059.wav,"trong tiếng mưa đêm, ông nghe thấy tiếng bước chân của quá khứ, chậm rãi trở về qua từng bậc thềm.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0060_0060.wav,"anh cúi xuống nhặt chiếc lá khô, bất giác nhớ đến lời hẹn năm nào dưới tán cây này.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0061_0061.wav,"người phụ nữ bán hàng rong đi qua con phố nhỏ, tiếng rao của bà tan vào buổi sáng còn mờ sương.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0062_0062.wav,"cô bé giữ con búp bê cũ trong tay, nhất quyết không buông, vì đó là món quà cuối cùng của mẹ.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0063_0063.wav,"ngọn gió thổi qua cánh cửa khép hờ, làm trang sách lật nhẹ, như có ai đó vừa đi ngang qua ký ức.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0064_0064.wav,"anh nhìn thấy ánh đèn nhà mình từ xa, và lần đầu tiên sau nhiều ngày, anh thấy lòng bình yên.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0065_0065.wav,"ông ngoại thường bảo, người ta có thể đi rất xa, nhưng trong lòng luôn có một con đường để trở về.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0066_0066.wav,"chiều hôm ấy, cả thị trấn ngập trong mùi bánh mới, tiếng chuông xe đạp và màu nắng mật ong.",hn_female_ngochuyen_full_24k-st,24000,1.0,,
wavs/0067_0067.wav,"cô không biết mình đã đứng đó bao lâu, chỉ biết khi quay đi, lòng cô đã nhẹ hơn một chút.",hn_female_ngochuyen_full_24k-st,24000,1.0,b173bdf3-1a8a-4b61-9f20-e8fd478079f7,https://vbee.vn/s/b173bdf3-1a8a-4b61-9f20-e8fd478079f7/927cfd4c-e621-4992-8d8c-910583779c7a
wavs/0068_0068.wav,"những năm tháng ấy nghèo khó, nhưng mỗi lần nhớ lại, anh vẫn thấy trong ký ức có một thứ ánh sáng rất ấm.",hn_female_ngochuyen_full_24k-st,24000,1.0,f5ed211a-d1e0-4499-8661-c56b8b5f459c,https://vbee.vn/s/f5ed211a-d1e0-4499-8661-c56b8b5f459c/bbf6db5a-a874-4d76-8cbd-636e8b38b452
wavs/0069_0069.wav,"người cha sửa lại chiếc diều cho con, đôi bàn tay chai sần nhưng động tác lại cẩn thận đến lạ.",hn_female_ngochuyen_full_24k-st,24000,1.0,b9ab4d1b-8736-43fb-9917-317d58b64d6e,https://vbee.vn/s/b9ab4d1b-8736-43fb-9917-317d58b64d6e/37093945-a656-4295-8119-e93ba9d8a7d9
wavs/0070_0070.wav,"dòng sông lặng lẽ trôi qua thị trấn, mang theo bóng cây, bóng mây và cả những lời chưa kịp nói.",hn_female_ngochuyen_full_24k-st,24000,1.0,f95b8991-e046-4af3-8f71-f65d03d7e7db,https://vbee.vn/s/f95b8991-e046-4af3-8f71-f65d03d7e7db/7209666f-99fc-4cac-844e-fa53d096233d
wavs/0071_0071.wav,"cô nghe tiếng tàu hú từ xa, âm thanh kéo dài như một lời nhắc rằng cuộc chia tay đã đến thật gần.",hn_female_ngochuyen_full_24k-st,24000,1.0,c014c333-23d5-4018-92bb-8b868f20b122,https://vbee.vn/s/c014c333-23d5-4018-92bb-8b868f20b122/cd2b2441-7465-462d-aed2-a79814ea2cef
wavs/0072_0072.wav,"anh đặt tay lên cánh cổng cũ, cảm nhận lớp sơn bong tróc dưới lòng bàn tay, rồi khẽ gọi tên mẹ.",hn_female_ngochuyen_full_24k-st,24000,1.0,85ab8641-89a8-463f-89c4-8bce79e1725b,https://vbee.vn/s/85ab8641-89a8-463f-89c4-8bce79e1725b/adb09ae5-6439-45d9-b5aa-f9dafba9d3c4
wavs/0073_0073.wav,"trong căn phòng bệnh trắng xóa, một nụ cười nhỏ đôi khi cũng có thể làm người ta đủ sức đi tiếp.",hn_female_ngochuyen_full_24k-st,24000,1.0,89e03192-ac4c-442d-be7a-7b8f4d6a17b4,https://vbee.vn/s/89e03192-ac4c-442d-be7a-7b8f4d6a17b4/ae2a5c42-3950-4bad-bc6e-49a08c4e4a98
wavs/0074_0074.wav,"một buổi sáng mùa xuân, cây bàng trước sân bỗng ra lá non, xanh đến mức ai nhìn cũng thấy lòng mình trẻ lại.",hn_female_ngochuyen_full_24k-st,24000,1.0,59d7eb32-507e-4fb4-843b-f020406a9569,https://vbee.vn/s/59d7eb32-507e-4fb4-843b-f020406a9569/8fb53a38-e4fb-4cf1-a7c6-5806ddc3d0cc
wavs/0075_0075.wav,"người bà lấy trong rương ra chiếc áo cũ, vuốt thẳng từng nếp gấp như đang chạm vào một thời đã xa.",hn_female_ngochuyen_full_24k-st,24000,1.0,f39c8703-eb17-461c-a12e-ca2afedfd9ad,https://vbee.vn/s/f39c8703-eb17-461c-a12e-ca2afedfd9ad/7d9d327a-9fd6-4bfa-a0de-dd2bfb3c5c8e
wavs/0076_0076.wav,"cô từng sợ những ngày mưa, nhưng rồi nhận ra mưa cũng có cách riêng để làm dịu những điều đau lòng.",hn_female_ngochuyen_full_24k-st,24000,1.0,4b22d053-de9e-47ca-8522-41d3954a896a,https://vbee.vn/s/4b22d053-de9e-47ca-8522-41d3954a896a/cb95ff74-8987-40f9-b2a6-a4ec6a9928e3
wavs/0077_0077.wav,"anh bước vào quán cà phê quen, chiếc bàn trong góc vẫn còn đó, chỉ thiếu người từng ngồi đối diện anh.",hn_female_ngochuyen_full_24k-st,24000,1.0,31efa3a3-cd25-4f6e-a60b-40d80e69315c,https://vbee.vn/s/31efa3a3-cd25-4f6e-a60b-40d80e69315c/b7690db2-f6c2-44c5-9629-273dd4807e3f
wavs/0078_0078.wav,"tiếng trẻ con học bài vang ra từ căn nhà nhỏ, lẫn với tiếng chổi tre quét sân và mùi khói bếp chiều.",hn_female_ngochuyen_full_24k-st,24000,1.0,0c006193-4d7b-43ac-89a6-31a8400c3718,https://vbee.vn/s/0c006193-4d7b-43ac-89a6-31a8400c3718/9e7ca382-bf79-4448-b94d-1dfe6e5c6e77
wavs/0079_0079.wav,"người đàn ông im lặng rất lâu, rồi nói rằng có những lời xin lỗi nếu để quá muộn sẽ không còn ai nghe nữa.",hn_female_ngochuyen_full_24k-st,24000,1.0,ac85cb93-f852-4447-bec3-728830a4f266,https://vbee.vn/s/ac85cb93-f852-4447-bec3-728830a4f266/cdad3fa7-1bc7-4c6e-a39a-36640da29488
wavs/0080_0080.wav,"cô gái trẻ mang theo chiếc vali nhỏ, rời khỏi quê nhà với nhiều hy vọng và một chút sợ hãi trong lòng.",hn_female_ngochuyen_full_24k-st,24000,1.0,4f48c99b-d3a0-436f-98eb-b85456b5ead9,https://vbee.vn/s/4f48c99b-d3a0-436f-98eb-b85456b5ead9/7154c686-53c2-4d27-b606-2e4b7a09eba0
wavs/0081_0081.wav,"mỗi lần gió mùa về, mẹ lại lấy áo ấm ra phơi, như thể chỉ cần làm vậy là con sẽ không còn lạnh.",hn_female_ngochuyen_full_24k-st,24000,1.0,d826bf6d-d2a0-47a5-87a5-a6a549be8894,https://vbee.vn/s/d826bf6d-d2a0-47a5-87a5-a6a549be8894/acc9758a-af9c-4d49-ac12-0e71f176258d
wavs/0082_0082.wav,"trong ánh sáng nhạt của buổi chiều, khuôn mặt ông hiện lên hiền từ, bình thản như mặt hồ không gợn sóng.",hn_female_ngochuyen_full_24k-st,24000,1.0,fc69c2a9-58c3-440a-ab75-08bfc7d6653a,https://vbee.vn/s/fc69c2a9-58c3-440a-ab75-08bfc7d6653a/cc719180-3f16-45fd-b3cd-2cdf781f028a
wavs/0083_0083.wav,"anh đã đi qua nhiều thành phố, ngủ trong nhiều căn phòng lạ, nhưng chưa nơi nào có mùi nắng giống quê nhà.",hn_female_ngochuyen_full_24k-st,24000,1.0,cf5b3d84-0148-4cb6-97f0-c4e4e3a7c330,https://vbee.vn/s/cf5b3d84-0148-4cb6-97f0-c4e4e3a7c330/8431964a-ac57-4b9b-a755-7d988ff27b98
wavs/0084_0084.wav,"câu chuyện ấy không có nhiều biến cố, chỉ có những con người bình thường, yêu thương nhau theo cách rất vụng về.",hn_female_ngochuyen_full_24k-st,24000,1.0,0032a7f9-325c-482e-a3b7-8879fc90f48a,https://vbee.vn/s/0032a7f9-325c-482e-a3b7-8879fc90f48a/e1e460b5-c846-4dd5-9d35-64f060fa4be8
wavs/0085_0085.wav,"người mẹ đứng ở đầu ngõ, nhìn theo bóng con nhỏ dần, cho đến khi con đường chỉ còn lại bụi và nắng.",hn_female_ngochuyen_full_24k-st,24000,1.0,70f958f9-2bd8-4694-be6c-ed0d290798c6,https://vbee.vn/s/70f958f9-2bd8-4694-be6c-ed0d290798c6/9b9c91be-3a5e-483e-b37d-97e4816a48a1
wavs/0086_0086.wav,"cô khép cuốn sách lại, nhưng giọng nói của nhân vật vẫn còn vang trong đầu, chậm rãi và day dứt.",hn_female_ngochuyen_full_24k-st,24000,1.0,28d2ad1e-9220-4bb5-ada1-ecdd9055590d,https://vbee.vn/s/28d2ad1e-9220-4bb5-ada1-ecdd9055590d/3ed610e2-afa3-4974-aa67-8573da333cee
wavs/0087_0087.wav,"đêm cuối năm, cả nhà ngồi bên nồi bánh, kể lại những chuyện cũ mà năm nào nghe cũng thấy ấm lòng.",hn_female_ngochuyen_full_24k-st,24000,1.0,f57637ae-cc62-479f-a3df-7703e0c78a76,https://vbee.vn/s/f57637ae-cc62-479f-a3df-7703e0c78a76/e5379b47-376a-4755-9bc3-5c5c25ec0b80
wavs/0088_0088.wav,"anh nhận ra mình đã lớn, vào khoảnh khắc không còn trách cha, mà chỉ thấy thương ông nhiều hơn.",hn_female_ngochuyen_full_24k-st,24000,1.0,3f471bc5-a609-4446-b03a-3a146d9a465e,https://vbee.vn/s/3f471bc5-a609-4446-b03a-3a146d9a465e/37a20669-92e9-4dba-b565-0e870457b289
wavs/0089_0089.wav,"người phụ nữ già cắm bó hoa lên bàn thờ, rồi ngồi xuống rất lâu trong căn phòng thoang thoảng mùi trầm.",hn_female_ngochuyen_full_24k-st,24000,1.0,86c9efe7-182b-4230-ab68-941724ddac9f,https://vbee.vn/s/86c9efe7-182b-4230-ab68-941724ddac9f/6361ec5d-0d1f-41fe-b62e-7b42338c3969
wavs/0090_0090.wav,"cô đi dưới mưa mà không che ô, để nước mưa rơi xuống tóc, như muốn rửa trôi một ngày quá nặng lòng.",hn_female_ngochuyen_full_24k-st,24000,1.0,32f45cf2-3f4d-4664-b863-f386f2df9c24,https://vbee.vn/s/32f45cf2-3f4d-4664-b863-f386f2df9c24/d9970e6d-23a6-40e9-a915-bef049445fda
wavs/0091_0091.wav,"trong bóng tối, tiếng thở của đứa trẻ đều đều vang lên, khiến căn nhà nhỏ trở nên yên ổn lạ thường.",hn_female_ngochuyen_full_24k-st,24000,1.0,0c7f595d-cbf2-4aa8-bf54-cf5250d5fca0,https://vbee.vn/s/0c7f595d-cbf2-4aa8-bf54-cf5250d5fca0/de776ee2-d227-47bf-9c9f-118d4cf2227f
wavs/0092_0092.wav,"anh từng tin rằng thời gian sẽ xóa hết, nhưng hóa ra thời gian chỉ dạy người ta cách sống cùng nỗi nhớ.",hn_female_ngochuyen_full_24k-st,24000,1.0,bebdf8ae-5cae-4a97-b7d4-bf9169d31fd6,https://vbee.vn/s/bebdf8ae-5cae-4a97-b7d4-bf9169d31fd6/3207acf8-3a59-4d30-8482-d67a81f0586e
wavs/0093_0093.wav,"mùa hè năm ấy kết thúc bằng một cơn mưa lớn, cuốn trôi dấu chân trên cát nhưng không cuốn được lời hẹn.",hn_female_ngochuyen_full_24k-st,24000,1.0,d16c36ae-216a-42b2-bfe6-8826296b4cdf,https://vbee.vn/s/d16c36ae-216a-42b2-bfe6-8826296b4cdf/17e5d795-b337-470b-a855-96370f110c0a
wavs/0094_0094.wav,"ông cụ chậm rãi đóng cuốn sách lại, nhìn ra vườn, nơi nắng đang rơi trên những luống rau xanh.",hn_female_ngochuyen_full_24k-st,24000,1.0,fea113b6-533e-4651-9713-2db74e7777f5,https://vbee.vn/s/fea113b6-533e-4651-9713-2db74e7777f5/820a580b-8a37-40b1-a74c-dc1b9c0c0d76
wavs/0095_0095.wav,"cô đứng trước biển, nghe sóng nói điều gì đó rất xa, và lần đầu tiên sau nhiều tháng, cô thấy mình muốn bắt đầu lại.",hn_female_ngochuyen_full_24k-st,24000,1.0,f9bf9856-3cf5-4a75-9131-b0ad3bf74ed9,https://vbee.vn/s/f9bf9856-3cf5-4a75-9131-b0ad3bf74ed9/9135353a-7101-4454-ace9-bb68ae6e4377
wavs/0096_0096.wav,"người kể chuyện dừng lại một chút, để nhân vật trong câu chuyện có đủ thời gian bước qua nỗi buồn của mình.",hn_female_ngochuyen_full_24k-st,24000,1.0,497a8d45-b44e-471b-a7fe-fb1e0d9b6ded,https://vbee.vn/s/497a8d45-b44e-471b-a7fe-fb1e0d9b6ded/3968b726-7fb6-4a6b-877c-d855e036e3ed
wavs/0097_0097.wav,"giọng đọc ở đoạn này nên chậm, ấm, và có khoảng nghỉ ngắn sau mỗi hình ảnh quan trọng.",hn_female_ngochuyen_full_24k-st,24000,1.0,d056de93-2493-41df-8ef1-b83060235f7e,https://vbee.vn/s/d056de93-2493-41df-8ef1-b83060235f7e/7f559264-3b38-4367-942c-ee1f10d425db
wavs/0098_0098.wav,"đừng vội vàng ở cuối câu, vì đôi khi chính khoảng lặng sau một câu nói mới làm người nghe xúc động.",hn_female_ngochuyen_full_24k-st,24000,1.0,72abae41-e61f-4203-a1be-3104fc0bf761,https://vbee.vn/s/72abae41-e61f-4203-a1be-3104fc0bf761/c8c54c11-77de-401d-aa08-ce3f15499e8b
wavs/0099_0099.wav,"hãy kể như đang ngồi bên cửa sổ vào một buổi tối yên tĩnh, đọc cho một người thân nghe trước khi ngủ.",hn_female_ngochuyen_full_24k-st,24000,1.0,3d7e2af6-a505-421d-8ed5-d013ff8ccfa4,https://vbee.vn/s/3d7e2af6-a505-421d-8ed5-d013ff8ccfa4/0953c2ba-dd7e-4faa-8a0b-1f0bd99759f1
wavs/0100_0100.wav,"âm cuối nên khép nhẹ, không kéo dài quá mức, để câu chuyện giữ được vẻ tự nhiên và gần gũi.",hn_female_ngochuyen_full_24k-st,24000,1.0,a344ce38-1638-442c-ae83-7c641d1df8a7,https://vbee.vn/s/a344ce38-1638-442c-ae83-7c641d1df8a7/0e850b48-dcee-4ae6-bcb6-bc908c49d8b9
wavs/0101_0101.wav,"đoạn văn này cần sự dịu dàng, vừa đủ buồn, vừa đủ sáng, giống như một ký ức đẹp được kể lại sau nhiều năm.",hn_female_ngochuyen_full_24k-st,24000,1.0,60f2537a-2d55-447c-b4b3-604dbc2aba59,https://vbee.vn/s/60f2537a-2d55-447c-b4b3-604dbc2aba59/0189564e-ce40-44eb-99fa-4bb94e44e312
